425	52000000	950	0.0188
273	53000000	950	244
273	53000000	950	244
293	53000000	950	244
303	53000000	950	116
313	53000000	950	42.6
323	53000000	950	11.6
333	53000000	950	4.76
343	53000000	950	1.95
353	53000000	950	0.743
363	53000000	950	0.353
373	53000000	950	0.188
383	53000000	950	0.104
393	53000000	950	0.0665
403	53000000	950	0.0476
413	53000000	950	0.0294
423	53000000	950	0.0188
425	53000000	950	0.0188
273	54000000	950	244
273	54000000	950	244
293	54000000	950	244
303	54000000	950	116
313	54000000	950	42.6
323	54000000	950	11.6
333	54000000	950	4.76
343	54000000	950	1.95
353	54000000	950	0.743
363	54000000	950	0.353
373	54000000	950	0.188
383	54000000	950	0.104
393	54000000	950	0.0665
403	54000000	950	0.0476
413	54000000	950	0.0294
423	54000000	950	0.0188
425	54000000	950	0.0188
273	55000000	950	244
273	55000000	950	244
293	55000000	950	244
303	55000000	950	116
313	55000000	950	42.6
323	55000000	950	11.6
333	55000000	950	4.76
343	55000000	950	1.95
353	55000000	950	0.743
363	55000000	950	0.353
373	55000000	950	0.188
383	55000000	950	0.104
393	55000000	950	0.0665
403	55000000	950	0.0476
413	55000000	950	0.0294
423	55000000	950	0.0188
425	55000000	950	0.0188
273	56000000	950	244
273	56000000	950	244
293	56000000	950	244
303	56000000	950	116
313	56000000	950	42.6
323	56000000	950	11.6
333	56000000	950	4.76
343	56000000	950	1.95
353	56000000	950	0.743
363	56000000	950	0.353
373	56000000	950	0.188
383	56000000	950	0.104
393	56000000	950	0.0665
403	56000000	950	0.0476
413	56000000	950	0.0294
423	56000000	950	0.0188
425	56000000	950	0.0188
273	57000000	950	244
273	57000000	950	244
293	57000000	950	244
303	57000000	950	116
313	57000000	950	42.6
323	57000000	950	11.6
333	57000000	950	4.76
343	57000000	950	1.95
353	57000000	950	0.743
363	57000000	950	0.353
373	57000000	950	0.188
383	57000000	950	0.104
393	57000000	950	0.0665
403	57000000	950	0.0476
413	57000000	950	0.0294
423	57000000	950	0.0188
425	57000000	950	0.0188
273	58000000	950	244
273	58000000	950	244
293	58000000	950	244
303	58000000	950	116
313	58000000	950	42.6
323	58000000	950	11.6
333	58000000	950	4.76
343	58000000	950	1.95
353	58000000	950	0.743
363	58000000	950	0.353
373	58000000	950	0.188
383	58000000	950	0.104
393	58000000	950	0.0665
403	58000000	950	0.0476
413	58000000	950	0.0294
423	58000000	950	0.0188
425	58000000	950	0.0188
273	59000000	950	244
273	59000000	950	244
293	59000000	950	244
303	59000000	950	116
313	59000000	950	42.6
323	59000000	950	11.6
333	59000000	950	4.76
343	59000000	950	1.95
353	59000000	950	0.743
363	59000000	950	0.353
373	59000000	950	0.188
383	59000000	950	0.104
393	59000000	950	0.0665
403	59000000	950	0.0476
413	59000000	950	0.0294
423	59000000	950	0.0188
425	59000000	950	0.0188
273	60000000	950	244
273	60000000	950	244
293	60000000	950	244
303	60000000	950	116
313	60000000	950	42.6
323	60000000	950	11.6
333	60000000	950	4.76
343	60000000	950	1.95
353	60000000	950	0.743
363	60000000	950	0.353
373	60000000	950	0.188
383	60000000	950	0.104
393	60000000	950	0.0665
403	60000000	950	0.0476
413	60000000	950	0.0294
423	60000000	950	0.0188
425	60000000	950	0.0188
273	61000000	950	244
273	61000000	950	244
293	61000000	950	244
303	61000000	950	116
313	61000000	950	42.6
323	61000000	950	11.6
333	61000000	950	4.76
343	61000000	950	1.95
353	61000000	950	0.743
363	61000000	950	0.353
373	61000000	950	0.188
383	61000000	950	0.104
393	61000000	950	0.0665
403	61000000	950	0.0476
413	61000000	950	0.0294
423	61000000	950	0.0188
425	61000000	950	0.0188
273	62000000	950	244
273	62000000	950	244
293	62000000	950	244
303	62000000	950	116
313	62000000	950	42.6
323	62000000	950	11.6
333	62000000	950	4.76
343	62000000	950	1.95
353	62000000	950	0.743
363	62000000	950	0.353
373	62000000	950	0.188
383	62000000	950	0.104
393	62000000	950	0.0665
403	62000000	950	0.0476
